2017/7/6,140.3385,140.8095,139.74,140.054,24128782
2017/7/7,140.2208,142.0361,140.2208,141.4768,19201712
2017/7/10,141.4081,143.2136,140.682,142.3403,21090636
2017/7/11,142.0165,143.1155,141.673,142.8015,19781836
2017/7/12,143.1351,143.4393,142.1048,143.0075,24884478
2017/7/13,142.772,145.706,142.7132,144.9995,25199373
2017/7/14,145.1957,146.5302,144.5677,146.2457,20132061
2017/7/17,146.0298,148.0708,145.7845,146.7559,23793456
2017/7/18,146.4027,147.3152,145.8826,147.2662,17868792
2017/7/19,147.6587,148.581,147.1386,148.1885,20922969
2017/7/20,148.6595,148.895,147.3741,147.5213,17243748
2017/7/21,147.1779,147.6194,146.0887,147.4526,26252630
2017/7/24,147.7568,149.5819,147.0895,149.2385,21493160
2017/7/25,148.9539,150.9557,148.9539,149.8763,18853932
2017/7/26,150.4749,151.044,150.1903,150.5828,15780951
2017/7/27,150.8674,151.1029,144.5383,147.7372,32476337
2017/7/28,147.0797,147.4134,146.3929,146.697,17213653
2017/7/31,147.0895,147.5115,145.3527,145.9415,19845920
2017/8/1,154.1153,155.9404,153.7327,155.6166,21194042
2017/8/2,156.2937,156.7549,153.2322,154.1938,69936800
2017/8/3,154.1055,154.2625,152.1135,152.6532,27097296
2017/8/4,153.1439,154.4489,152.771,153.4579,20559852
2017/8/7,154.1153,155.9404,153.7327,155.8325,21870321
2017/8/8,155.6264,158.7959,155.3026,157.0787,36205896
2017/8/9,156.2741,158.2464,156.1269,158.0403,26131530
2017/8/10,157.5183,157.6168,152.3268,153.0065,40804273
2017/8/11,154.2674,156.2108,153.7453,155.1343,26257096
2017/8/14,156.9469,157.8236,156.3854,157.469,22122734
2017/8/15,158.2669,159.7791,157.7547,159.1929,29465487
2017/8/16,159.5279,160.0894,157.7645,158.5526,27671612
2017/8/17,158.129,158.3162,155.4889,155.5086,27940565
2017/8/18,155.5086,157.1242,154.3856,155.154,27428069
2017/8/21,155.154,155.5382,152.7997,154.8683,26368528
2017/8/22,155.8731,157.6168,155.6663,157.4,21604585
2017/8/23,156.7006,158.0798,156.5135,157.5971,19399081
2017/8/24,158.0404,158.3458,156.1884,156.8976,19818918
2017/8/25,157.272,158.1684,156.8976,157.4789,25480063
2017/8/28,157.7547,159.587,157.5478,159.0649,25965972
2017/8/29,157.7153,160.6903,157.6168,160.4834,29516910
2017/8/30,161.3602,161.4488,160.1879,160.9169,27269584
2017/8/31,161.2026,162.0694,161.0449,161.5572,26785096
2017/9/1,162.3453,162.4832,161.1927,161.6064,16591051
2017/9/5,161.3109,161.8035,158.1684,159.6658,29536314
2017/9/6,160.2864,160.5622,158.129,159.4983,21651726
2017/9/7,159.6756,159.8234,157.9714,158.858,21928502
2017/9/8,158.464,158.7496,156.1687,156.2672,28611535
2017/9/11,158.1093,159.6362,157.5084,159.0944,31580798
2017/9/12,160.1879,161.5178,156.4051,158.464,71714046
2017/9/13,157.4887,157.5774,155.5579,157.272,44907361
2017/9/14,156.6218,157.0257,155.7352,155.9224,23760749
2017/9/15,156.1096,158.5723,155.6466,157.4986,49114602
2017/9/18,157.7251,158.1093,155.6416,156.3066,28269435
2017/9/19,157.1341,157.3902,156.08,156.3657,20810632
2017/9/20,155.5481,155.9027,151.5387,153.7453,52951364
2017/9/21,153.4793,153.4793,150.4748,151.1052,37511661
2017/9/22,149.7556,150.0019,148.3174,149.6276,46645443
2017/9/25,147.7559,149.5685,146.9382,148.3075,44387336
2017/9/26,149.5192,151.6273,149.4306,150.859,36660045
2017/9/27,151.5091,152.4143,151.253,151.9327,25504227
2017/9/28,151.5978,151.982,150.4255,150.9969,22005455
2017/9/29,150.9279,151.8342,149.7359,151.8244,26299810
2017/10/2,151.9623,152.1494,150.4452,151.519,18698842
2017/10/3,151.716,152.7799,151.6175,152.179,16230293
2017/10/4,151.3417,151.5682,150.1891,151.1939,20163750
2017/10/5,151.8835,153.1247,151.7554,153.0754,21283769
2017/10/6,152.6617,153.1739,152.2578,152.9868,17407558
2017/10/9,153.4892,154.3955,153.169,153.5187,16262923
2017/10/10,153.7305,155.6466,152.7898,153.5778,15617014
2017/10/11,153.6468,154.6418,153.4301,154.2182,16905640
2017/10/12,154.0211,155.0259,153.4103,153.6764,16125054
2017/10/13,154.3955,154.9373,154.0802,154.6516,16394188
2017/10/16,155.5481,157.6168,155.3018,157.4986,24121452
2017/10/17,157.4,158.4738,156.8582,158.0798,18997275
2017/10/18,158.0305,158.3162,157.2227,157.3803,16374164
2017/10/19,154.4152,154.7403,152.7109,153.6567,42584166
2017/10/20,154.2773,155.4003,153.6369,153.9226,23974146
2017/10/23,154.5531,155.3412,153.1838,153.8438,21984327
2017/10/24,153.962,155.0752,153.8734,154.76,17757230
2017/10/25,154.5728,155.2033,152.9572,154.0802,21207098
